"No.","Time","Source","Destination","Protocol","Length","Info"
"936","14:47:54.605856021","10.0.0.1","10.0.0.6","TCP","70","43206  >  12345 [PSH, ACK] Seq=386 Ack=364 Win=83 Len=4 TSval=4205238515 TSecr=3085431678"
"937","14:47:54.605895371","10.0.0.6","10.0.0.1","TCP","66","12345  >  43206 [ACK] Seq=364 Ack=390 Win=85 Len=0 TSval=3085433914 TSecr=4205238515"
"938","14:47:54.605917135","10.0.0.1","10.0.0.6","TCP","70","43206  >  12345 [PSH, ACK] Seq=390 Ack=364 Win=83 Len=4 TSval=4205238515 TSecr=3085433914"
"939","14:47:54.605926424","10.0.0.1","10.0.0.6","TCP","67","43206  >  12345 [PSH, ACK] Seq=394 Ack=364 Win=83 Len=1 TSval=4205238515 TSecr=3085433914"
"940","14:47:54.605933908","10.0.0.1","10.0.0.6","TCP","92","43206  >  12345 [PSH, ACK] Seq=395 Ack=364 Win=83 Len=26 TSval=4205238515 TSecr=3085433914"
"941","14:47:54.605939713","10.0.0.6","10.0.0.1","TCP","66","12345  >  43206 [ACK] Seq=364 Ack=394 Win=85 Len=0 TSval=3085433914 TSecr=4205238515"
"942","14:47:54.605956272","10.0.0.6","10.0.0.1","TCP","66","12345  >  43206 [ACK] Seq=364 Ack=395 Win=85 Len=0 TSval=3085433914 TSecr=4205238515"
"943","14:47:54.605963552","10.0.0.6","10.0.0.1","TCP","66","12345  >  43206 [ACK] Seq=364 Ack=421 Win=85 Len=0 TSval=3085433914 TSecr=4205238515"
"944","14:47:54.606154592","10.0.0.6","10.0.0.2","TCP","70","12345  >  51128 [PSH, ACK] Seq=386 Ack=364 Win=85 Len=4 TSval=2581364138 TSecr=4177351560"
"945","14:47:54.606178837","10.0.0.2","10.0.0.6","TCP","66","51128  >  12345 [ACK] Seq=364 Ack=390 Win=83 Len=0 TSval=4177353796 TSecr=2581364138"
"946","14:47:54.606193675","10.0.0.6","10.0.0.2","TCP","70","12345  >  51128 [PSH, ACK] Seq=390 Ack=364 Win=85 Len=4 TSval=2581364139 TSecr=4177353796"
"947","14:47:54.606200328","10.0.0.2","10.0.0.6","TCP","66","51128  >  12345 [ACK] Seq=364 Ack=394 Win=83 Len=0 TSval=4177353797 TSecr=2581364139"
"948","14:47:54.606208829","10.0.0.6","10.0.0.2","TCP","67","12345  >  51128 [PSH, ACK] Seq=394 Ack=364 Win=85 Len=1 TSval=2581364139 TSecr=4177353797"
"949","14:47:54.606213922","10.0.0.2","10.0.0.6","TCP","66","51128  >  12345 [ACK] Seq=364 Ack=395 Win=83 Len=0 TSval=4177353797 TSecr=2581364139"
"950","14:47:54.606221161","10.0.0.6","10.0.0.2","TCP","92","12345  >  51128 [PSH, ACK] Seq=395 Ack=364 Win=85 Len=26 TSval=2581364139 TSecr=4177353797"
"951","14:47:54.606226140","10.0.0.2","10.0.0.6","TCP","66","51128  >  12345 [ACK] Seq=364 Ack=421 Win=83 Len=0 TSval=4177353797 TSecr=2581364139"
"952","14:47:54.630244158","10.0.0.4","10.0.0.6","TCP","554","60286  >  12345 [SYN] Seq=0 Win=512 Len=500"
"953","14:47:54.630283987","10.0.0.6","10.0.0.4","TCP","58","12345  >  60286 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"954","14:47:54.632422679","10.0.0.5","10.0.0.6","TCP","554","39302  >  12345 [SYN] Seq=0 Win=512 Len=500"
"955","14:47:54.632450081","10.0.0.6","10.0.0.5","TCP","58","12345  >  39302 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"956","14:47:54.683181003","10.0.0.3","10.0.0.6","TCP","554","52902  >  12345 [SYN] Seq=0 Win=512 Len=500"
"957","14:47:54.683217475","10.0.0.6","10.0.0.3","TCP","58","12345  >  52902 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"958","14:47:54.731004262","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  27813 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"959","14:47:54.731030911","10.0.0.5","10.0.0.6","TCP","54","27813  >  12345 [RST] Seq=1 Win=0 Len=0"
"960","14:47:54.734970560","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  29845 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"961","14:47:54.734989760","10.0.0.4","10.0.0.6","TCP","54","29845  >  12345 [RST] Seq=1 Win=0 Len=0"
"962","14:47:54.762971296","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  37286 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"963","14:47:54.762996813","10.0.0.3","10.0.0.6","TCP","54","37286  >  12345 [RST] Seq=1 Win=0 Len=0"
"964","14:47:55.094248225","10.0.0.4","10.0.0.6","TCP","554","52780  >  12345 [SYN] Seq=0 Win=512 Len=500"
"965","14:47:55.094287456","10.0.0.6","10.0.0.4","TCP","58","12345  >  52780 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"966","14:47:55.099166593","10.0.0.5","10.0.0.6","TCP","554","19446  >  12345 [SYN] Seq=0 Win=512 Len=500"
"967","14:47:55.099186256","10.0.0.6","10.0.0.5","TCP","58","12345  >  19446 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"968","14:47:55.143979503","10.0.0.3","10.0.0.6","TCP","554","21509  >  12345 [SYN] Seq=0 Win=512 Len=500"
"969","14:47:55.144019697","10.0.0.6","10.0.0.3","TCP","58","12345  >  21509 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"970","14:47:55.178977640","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  6853 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"971","14:47:55.178982344","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  17151 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"972","14:47:55.179003286","10.0.0.5","10.0.0.6","TCP","54","6853  >  12345 [RST] Seq=1 Win=0 Len=0"
"973","14:47:55.179004700","10.0.0.4","10.0.0.6","TCP","54","17151  >  12345 [RST] Seq=1 Win=0 Len=0"
"974","14:47:55.242990118","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  9512 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"975","14:47:55.243016505","10.0.0.3","10.0.0.6","TCP","54","9512  >  12345 [RST] Seq=1 Win=0 Len=0"
"976","14:47:55.559163273","10.0.0.4","10.0.0.6","TCP","554","23579  >  12345 [SYN] Seq=0 Win=512 Len=500"
"977","14:47:55.559204955","10.0.0.6","10.0.0.4","TCP","58","12345  >  23579 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"978","14:47:55.560429444","10.0.0.5","10.0.0.6","TCP","554","2627  >  12345 [SYN] Seq=0 Win=512 Len=500"
"979","14:47:55.560456216","10.0.0.6","10.0.0.5","TCP","58","12345  >  2627 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"980","14:47:55.607980650","10.0.0.3","10.0.0.6","TCP","554","452  >  12345 [SYN] Seq=0 Win=512 Len=500"
"981","14:47:55.608021564","10.0.0.6","10.0.0.3","TCP","58","12345  >  452 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"982","14:47:55.658976828","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  39302 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"983","14:47:55.658980394","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  60286 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"984","14:47:55.659012590","10.0.0.5","10.0.0.6","TCP","54","39302  >  12345 [RST] Seq=1 Win=0 Len=0"
"985","14:47:55.659014733","10.0.0.4","10.0.0.6","TCP","54","60286  >  12345 [RST] Seq=1 Win=0 Len=0"
"986","14:47:55.690984730","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  52902 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"987","14:47:55.691010444","10.0.0.3","10.0.0.6","TCP","54","52902  >  12345 [RST] Seq=1 Win=0 Len=0"
"988","14:47:56.024433123","10.0.0.5","10.0.0.6","TCP","554","51568  >  12345 [SYN] Seq=0 Win=512 Len=500"
"989","14:47:56.024472673","10.0.0.6","10.0.0.5","TCP","58","12345  >  51568 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"990","14:47:56.027210379","10.0.0.4","10.0.0.6","TCP","554","5928  >  12345 [SYN] Seq=0 Win=512 Len=500"
"991","14:47:56.027243275","10.0.0.6","10.0.0.4","TCP","58","12345  >  5928 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"992","14:47:56.071976742","10.0.0.3","10.0.0.6","TCP","554","36408  >  12345 [SYN] Seq=0 Win=512 Len=500"
"993","14:47:56.072013211","10.0.0.6","10.0.0.3","TCP","58","12345  >  36408 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"994","14:47:56.106979980","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  19446 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"995","14:47:56.106984173","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  52780 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"996","14:47:56.107014877","10.0.0.5","10.0.0.6","TCP","54","19446  >  12345 [RST] Seq=1 Win=0 Len=0"
"997","14:47:56.107017077","10.0.0.4","10.0.0.6","TCP","54","52780  >  12345 [RST] Seq=1 Win=0 Len=0"
"998","14:47:56.171022242","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  21509 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"999","14:47:56.171057578","10.0.0.3","10.0.0.6","TCP","54","21509  >  12345 [RST] Seq=1 Win=0 Len=0"
"1000","14:47:56.486245396","10.0.0.4","10.0.0.6","TCP","554","48842  >  12345 [SYN] Seq=0 Win=512 Len=500"
"1001","14:47:56.486284932","10.0.0.6","10.0.0.4","TCP","58","12345  >  48842 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1002","14:47:56.488426122","10.0.0.5","10.0.0.6","TCP","554","25506  >  12345 [SYN] Seq=0 Win=512 Len=500"
"1003","14:47:56.488456851","10.0.0.6","10.0.0.5","TCP","58","12345  >  25506 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1004","14:47:56.535978084","10.0.0.3","10.0.0.6","TCP","554","18092  >  12345 [SYN] Seq=0 Win=512 Len=500"
"1005","14:47:56.536010362","10.0.0.6","10.0.0.3","TCP","58","12345  >  18092 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1006","14:47:56.586984968","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  2627 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1007","14:47:56.587013094","10.0.0.5","10.0.0.6","TCP","54","2627  >  12345 [RST] Seq=1 Win=0 Len=0"
"1008","14:47:56.591298800","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  23579 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1009","14:47:56.591318094","10.0.0.4","10.0.0.6","TCP","54","23579  >  12345 [RST] Seq=1 Win=0 Len=0"
"1010","14:47:56.622985554","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  452 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1011","14:47:56.623012164","10.0.0.3","10.0.0.6","TCP","54","452  >  12345 [RST] Seq=1 Win=0 Len=0"
"1012","14:47:56.849685089","10.0.0.2","10.0.0.6","TCP","70","51128  >  12345 [PSH, ACK] Seq=364 Ack=421 Win=83 Len=4 TSval=4177356040 TSecr=2581364139"
"1013","14:47:56.849713692","10.0.0.6","10.0.0.2","TCP","66","12345  >  51128 [ACK] Seq=421 Ack=368 Win=85 Len=0 TSval=2581366382 TSecr=4177356040"
"1014","14:47:56.849734289","10.0.0.2","10.0.0.6","TCP","70","51128  >  12345 [PSH, ACK] Seq=368 Ack=421 Win=83 Len=4 TSval=4177356040 TSecr=2581366382"
"1015","14:47:56.849741646","10.0.0.6","10.0.0.2","TCP","66","12345  >  51128 [ACK] Seq=421 Ack=372 Win=85 Len=0 TSval=2581366382 TSecr=4177356040"
"1016","14:47:56.849751758","10.0.0.2","10.0.0.6","TCP","67","51128  >  12345 [PSH, ACK] Seq=372 Ack=421 Win=83 Len=1 TSval=4177356040 TSecr=2581366382"
"1017","14:47:56.849756755","10.0.0.6","10.0.0.2","TCP","66","12345  >  51128 [ACK] Seq=421 Ack=373 Win=85 Len=0 TSval=2581366382 TSecr=4177356040"
"1018","14:47:56.849765017","10.0.0.2","10.0.0.6","TCP","90","51128  >  12345 [PSH, ACK] Seq=373 Ack=421 Win=83 Len=24 TSval=4177356040 TSecr=2581366382"
"1019","14:47:56.849769793","10.0.0.6","10.0.0.2","TCP","66","12345  >  51128 [ACK] Seq=421 Ack=397 Win=85 Len=0 TSval=2581366382 TSecr=4177356040"
"1020","14:47:56.854329551","10.0.0.6","10.0.0.1","TCP","70","12345  >  43206 [PSH, ACK] Seq=364 Ack=421 Win=85 Len=4 TSval=3085436163 TSecr=4205238515"
"1021","14:47:56.854354755","10.0.0.1","10.0.0.6","TCP","66","43206  >  12345 [ACK] Seq=421 Ack=368 Win=83 Len=0 TSval=4205240764 TSecr=3085436163"
"1022","14:47:56.854372506","10.0.0.6","10.0.0.1","TCP","70","12345  >  43206 [PSH, ACK] Seq=368 Ack=421 Win=85 Len=4 TSval=3085436163 TSecr=4205240764"
"1023","14:47:56.854379716","10.0.0.1","10.0.0.6","TCP","66","43206  >  12345 [ACK] Seq=421 Ack=372 Win=83 Len=0 TSval=4205240764 TSecr=3085436163"
"1024","14:47:56.854389158","10.0.0.6","10.0.0.1","TCP","67","12345  >  43206 [PSH, ACK] Seq=372 Ack=421 Win=85 Len=1 TSval=3085436163 TSecr=4205240764"
"1025","14:47:56.854394174","10.0.0.1","10.0.0.6","TCP","66","43206  >  12345 [ACK] Seq=421 Ack=373 Win=83 Len=0 TSval=4205240764 TSecr=3085436163"
"1026","14:47:56.854402224","10.0.0.6","10.0.0.1","TCP","90","12345  >  43206 [PSH, ACK] Seq=373 Ack=421 Win=85 Len=24 TSval=3085436163 TSecr=4205240764"
"1027","14:47:56.854407032","10.0.0.1","10.0.0.6","TCP","66","43206  >  12345 [ACK] Seq=421 Ack=397 Win=83 Len=0 TSval=4205240764 TSecr=3085436163"
"1028","14:47:56.950246036","10.0.0.4","10.0.0.6","TCP","554","30285  >  12345 [SYN] Seq=0 Win=512 Len=500"
"1029","14:47:56.950284969","10.0.0.6","10.0.0.4","TCP","58","12345  >  30285 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1030","14:47:56.952428688","10.0.0.5","10.0.0.6","TCP","554","6334  >  12345 [SYN] Seq=0 Win=512 Len=500"
"1031","14:47:56.952457751","10.0.0.6","10.0.0.5","TCP","58","12345  >  6334 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1032","14:47:57.003219564","10.0.0.3","10.0.0.6","TCP","554","46606  >  12345 [SYN] Seq=0 Win=512 Len=500"
"1033","14:47:57.003254944","10.0.0.6","10.0.0.3","TCP","58","12345  >  46606 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1034","14:47:57.034995695","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  5928 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1035","14:47:57.035021231","10.0.0.4","10.0.0.6","TCP","54","5928  >  12345 [RST] Seq=1 Win=0 Len=0"
"1036","14:47:57.038975996","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  51568 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1037","14:47:57.038996528","10.0.0.5","10.0.0.6","TCP","54","51568  >  12345 [RST] Seq=1 Win=0 Len=0"
"1038","14:47:57.098975334","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  36408 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1039","14:47:57.099001679","10.0.0.3","10.0.0.6","TCP","54","36408  >  12345 [RST] Seq=1 Win=0 Len=0"
"1040","14:47:57.414244613","10.0.0.4","10.0.0.6","TCP","554","18519  >  12345 [SYN] Seq=0 Win=512 Len=500"
"1041","14:47:57.414285346","10.0.0.6","10.0.0.4","TCP","58","12345  >  18519 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1042","14:47:57.416421965","10.0.0.5","10.0.0.6","TCP","554","57142  >  12345 [SYN] Seq=0 Win=512 Len=500"
"1043","14:47:57.416446976","10.0.0.6","10.0.0.5","TCP","58","12345  >  57142 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1044","14:47:57.463978315","10.0.0.3","10.0.0.6","TCP","554","9931  >  12345 [SYN] Seq=0 Win=512 Len=500"
"1045","14:47:57.464012956","10.0.0.6","10.0.0.3","TCP","58","12345  >  9931 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1046","14:47:57.514979527","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  25506 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1047","14:47:57.515007033","10.0.0.5","10.0.0.6","TCP","54","25506  >  12345 [RST] Seq=1 Win=0 Len=0"
"1048","14:47:57.518972120","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  48842 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1049","14:47:57.518989567","10.0.0.4","10.0.0.6","TCP","54","48842  >  12345 [RST] Seq=1 Win=0 Len=0"
"1050","14:47:57.546971831","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  18092 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1051","14:47:57.546997489","10.0.0.3","10.0.0.6","TCP","54","18092  >  12345 [RST] Seq=1 Win=0 Len=0"
"1052","14:47:57.880430868","10.0.0.5","10.0.0.6","TCP","554","24103  >  12345 [SYN] Seq=0 Win=512 Len=500"
"1053","14:47:57.880469296","10.0.0.6","10.0.0.5","TCP","58","12345  >  24103 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1054","14:47:57.883180070","10.0.0.4","10.0.0.6","TCP","554","10858  >  12345 [SYN] Seq=0 Win=512 Len=500"
"1055","14:47:57.883196997","10.0.0.6","10.0.0.4","TCP","58","12345  >  10858 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1056","14:47:57.927977413","10.0.0.3","10.0.0.6","TCP","554","54994  >  12345 [SYN] Seq=0 Win=512 Len=500"
"1057","14:47:57.928018842","10.0.0.6","10.0.0.3","TCP","58","12345  >  54994 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1058","14:47:57.962972586","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  30285 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1059","14:47:57.962980190","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  6334 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1060","14:47:57.962996402","10.0.0.4","10.0.0.6","TCP","54","30285  >  12345 [RST] Seq=1 Win=0 Len=0"
"1061","14:47:57.963005003","10.0.0.5","10.0.0.6","TCP","54","6334  >  12345 [RST] Seq=1 Win=0 Len=0"
"1062","14:47:58.026971720","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  46606 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1063","14:47:58.026999424","10.0.0.3","10.0.0.6","TCP","54","46606  >  12345 [RST] Seq=1 Win=0 Len=0"
"1064","14:47:58.344432143","10.0.0.5","10.0.0.6","TCP","554","1125  >  12345 [SYN] Seq=0 Win=512 Len=500"
"1065","14:47:58.344469880","10.0.0.6","10.0.0.5","TCP","58","12345  >  1125 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1066","14:47:58.347376835","10.0.0.4","10.0.0.6","TCP","554","58380  >  12345 [SYN] Seq=0 Win=512 Len=500"
"1067","14:47:58.347403580","10.0.0.6","10.0.0.4","TCP","58","12345  >  58380 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1068","14:47:58.395090986","10.0.0.3","10.0.0.6","TCP","554","29751  >  12345 [SYN] Seq=0 Win=512 Len=500"
"1069","14:47:58.395128849","10.0.0.6","10.0.0.3","TCP","58","12345  >  29751 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1070","14:47:58.442943600","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  57142 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1071","14:47:58.442966400","10.0.0.5","10.0.0.6","TCP","54","57142  >  12345 [RST] Seq=1 Win=0 Len=0"
"1072","14:47:58.443025348","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  18519 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1073","14:47:58.443043468","10.0.0.4","10.0.0.6","TCP","54","18519  >  12345 [RST] Seq=1 Win=0 Len=0"
"1074","14:47:58.474982202","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  9931 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1075","14:47:58.475008290","10.0.0.3","10.0.0.6","TCP","54","9931  >  12345 [RST] Seq=1 Win=0 Len=0"
"1076","14:47:58.808430946","10.0.0.5","10.0.0.6","TCP","554","49841  >  12345 [SYN] Seq=0 Win=512 Len=500"
"1077","14:47:58.808469954","10.0.0.6","10.0.0.5","TCP","58","12345  >  49841 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1078","14:47:58.814999546","10.0.0.4","10.0.0.6","TCP","554","36942  >  12345 [SYN] Seq=0 Win=512 Len=500"
"1079","14:47:58.815039084","10.0.0.6","10.0.0.4","TCP","58","12345  >  36942 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1080","14:47:58.855976827","10.0.0.3","10.0.0.6","TCP","554","4449  >  12345 [SYN] Seq=0 Win=512 Len=500"
"1081","14:47:58.856015509","10.0.0.6","10.0.0.3","TCP","58","12345  >  4449 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1082","14:47:58.894978564","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  10858 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1083","14:47:58.894982872","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  24103 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1084","14:47:58.895012749","10.0.0.4","10.0.0.6","TCP","54","10858  >  12345 [RST] Seq=1 Win=0 Len=0"
"1085","14:47:58.895014574","10.0.0.5","10.0.0.6","TCP","54","24103  >  12345 [RST] Seq=1 Win=0 Len=0"
"1086","14:47:58.954981972","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  54994 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1087","14:47:58.955007633","10.0.0.3","10.0.0.6","TCP","54","54994  >  12345 [RST] Seq=1 Win=0 Len=0"
"1088","14:47:59.109778061","10.0.0.1","10.0.0.6","TCP","70","43206  >  12345 [PSH, ACK] Seq=421 Ack=397 Win=83 Len=4 TSval=4205243019 TSecr=3085436163"
"1089","14:47:59.109815313","10.0.0.6","10.0.0.1","TCP","66","12345  >  43206 [ACK] Seq=397 Ack=425 Win=85 Len=0 TSval=3085438418 TSecr=4205243019"
"1090","14:47:59.109836644","10.0.0.1","10.0.0.6","TCP","70","43206  >  12345 [PSH, ACK] Seq=425 Ack=397 Win=83 Len=4 TSval=4205243019 TSecr=3085438418"
"1091","14:47:59.109848367","10.0.0.6","10.0.0.1","TCP","66","12345  >  43206 [ACK] Seq=397 Ack=429 Win=85 Len=0 TSval=3085438418 TSecr=4205243019"
"1092","14:47:59.109858719","10.0.0.1","10.0.0.6","TCP","67","43206  >  12345 [PSH, ACK] Seq=429 Ack=397 Win=83 Len=1 TSval=4205243019 TSecr=3085438418"
"1093","14:47:59.109868900","10.0.0.6","10.0.0.1","TCP","66","12345  >  43206 [ACK] Seq=397 Ack=430 Win=85 Len=0 TSval=3085438418 TSecr=4205243019"
"1094","14:47:59.109878399","10.0.0.1","10.0.0.6","TCP","92","43206  >  12345 [PSH, ACK] Seq=430 Ack=397 Win=83 Len=26 TSval=4205243019 TSecr=3085438418"
"1095","14:47:59.109888244","10.0.0.6","10.0.0.1","TCP","66","12345  >  43206 [ACK] Seq=397 Ack=456 Win=85 Len=0 TSval=3085438418 TSecr=4205243019"
"1096","14:47:59.119311302","10.0.0.6","10.0.0.2","TCP","70","12345  >  51128 [PSH, ACK] Seq=421 Ack=397 Win=85 Len=4 TSval=2581368652 TSecr=4177356040"
"1097","14:47:59.119344598","10.0.0.2","10.0.0.6","TCP","66","51128  >  12345 [ACK] Seq=397 Ack=425 Win=83 Len=0 TSval=4177358310 TSecr=2581368652"
"1098","14:47:59.119364024","10.0.0.6","10.0.0.2","TCP","70","12345  >  51128 [PSH, ACK] Seq=425 Ack=397 Win=85 Len=4 TSval=2581368652 TSecr=4177358310"
"1099","14:47:59.119371225","10.0.0.2","10.0.0.6","TCP","66","51128  >  12345 [ACK] Seq=397 Ack=429 Win=83 Len=0 TSval=4177358310 TSecr=2581368652"
"1100","14:47:59.119380139","10.0.0.6","10.0.0.2","TCP","67","12345  >  51128 [PSH, ACK] Seq=429 Ack=397 Win=85 Len=1 TSval=2581368652 TSecr=4177358310"
"1101","14:47:59.119385258","10.0.0.2","10.0.0.6","TCP","66","51128  >  12345 [ACK] Seq=397 Ack=430 Win=83 Len=0 TSval=4177358310 TSecr=2581368652"
"1102","14:47:59.119392704","10.0.0.6","10.0.0.2","TCP","92","12345  >  51128 [PSH, ACK] Seq=430 Ack=397 Win=85 Len=26 TSval=2581368652 TSecr=4177358310"
"1103","14:47:59.119397653","10.0.0.2","10.0.0.6","TCP","66","51128  >  12345 [ACK] Seq=397 Ack=456 Win=83 Len=0 TSval=4177358310 TSecr=2581368652"
"1104","14:47:59.272434569","10.0.0.5","10.0.0.6","TCP","554","28561  >  12345 [SYN] Seq=0 Win=512 Len=500"
"1105","14:47:59.272473067","10.0.0.6","10.0.0.5","TCP","58","12345  >  28561 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1106","14:47:59.275056889","10.0.0.4","10.0.0.6","TCP","554","6977  >  12345 [SYN] Seq=0 Win=512 Len=500"
